,Empresa,RMSE_knn,RMSE_xgb,RMSE_ARIMA,RMSE_RF,RMSE_Lasso
18,Aliansce,0.00097922872907115,0.0010664884733384472,0.0011731177581945985,0.0008471027187016352,0.0010664882290535934
19,Aliperti,2.8802598151110446e-05,2.7971313432756153e-05,4.422523042453157e-05,2.8477028660527326e-05,2.798159563168954e-05
20,All Norte,0.0038304755529522537,0.004498363285487406,0.004021601968342717,0.0033252296438553287,0.004498363790660267
21,Allied,0.0005438098919376992,0.0005121933537128031,0.0005870754232823718,0.00048599698412866424,0.000512189797980262
22,Allis Part,5.343183596140903e-05,4.853310142058471e-05,6.32767088611983e-05,4.715518932966385e-05,4.852868102545458e-05
23,Allos,0.010061441361334925,0.010977685534736206,0.013730291268892912,0.010758527866738735,0.010977687669842548
24,Alpargatas,0.002284323473322427,0.0022819133031376495,0.002833925545212565,0.0019304432067640365,0.002281914094839277
25,Alphaville,0.0002825438538635489,0.0003796244642824701,9.119825961619888e-05,0.0003545551270202439,0.0003796293130001263
26,Altus S/A,3.984472046062181e-05,4.2957116073605055e-05,0.00010374223545677327,4.213939116881175e-05,4.2949336771760725e-05
27,Alupar,0.002114671649037431,0.002248861926706811,0.002374705364132358,0.0016081821155340653,0.002248863906670656
28,Ambev S/A,0.015892548702988552,0.02780760860381771,0.028892529318467284,0.018417486945417942,0.02780760688571987
29,Ambipar,0.003676680853900538,0.003251560167893671,0.004403565001351156,0.003264697655398229,0.003251554874566238
30,Americanas,0.014157223283353558,0.016224814185456217,0.021481692545429105,0.015422949928065989,0.01622481093404018
31,Amil,0.00126619461662714,0.0012216076129257095,0.0012653274841446106,0.0012465003067671993,0.0012216046611810856
32,Ampla Energ,0.0016677766271644401,0.0017769725853629865,0.0021437903629835053,0.0012183063682616373,0.0017769712294366078
33,Ampla Invest,0.0011401058963818533,0.0011036644687584293,0.0015980994426148514,0.0010954813492301805,0.0011036727188960438
34,Anhanguera,0.00098010365176171,0.000915801039251595,0.0018320962823836552,0.0008864150145526179,0.0009158062849991296
35,Anima,0.0015722870408752948,0.0016122298315216967,0.0018974407578688645,0.0011991939891375324,0.0016122277389225446
36,Araucaria,0.0002949264579447524,0.0002767656871015678,0.00035628275010913244,0.000275631534212701,0.00027676145540583375
37,Armac,0.0019977466609254675,0.001837961800624332,0.0019805832766344963,0.0018287859232208193,0.0018379699334850489
38,Arteris,0.002815274676262568,0.0027976533533065604,0.0032248003651748234,0.002299817104058774,0.002797650917057864
39,Assai,0.006777131323967012,0.005816175222077117,0.00586314981123431,0.005949829997431428,0.005816175830879066
40,Auren,0.041185600422644054,0.04413016466744805,0.04476432953216883,0.04395152769014355,0.04413016244270212
41,Azevedo,0.0005576485683590457,0.000582533391523999,0.000406225922450027,0.0005827933987111413,0.0005825260691241979
42,Azul,0.001848164573597186,0.002212691782236319,0.002779456327757821,0.0026126059623369433,0.002212706158326559
43,Azzas 2154,0.004130335633923201,0.003918912632587273,0.004045948578243961,0.0036621076346871704,0.0039189121193148125
44,BHG,0.00023918553873081546,0.0002541895311946253,0.0003603287743533017,0.00025301055703373936,0.0002541913435739312
45,BR Home,7.81523394483951e-05,9.257875083606375e-05,4.2993644999182706e-05,9.826099509196296e-05,9.25635934047908e-05
46,BR Malls Par,0.00262443026687232,0.0035813338573047675,0.003864279661571012,0.0027537183743629413,0.003581334003219982
47,BR Pharma,0.0010783320752773536,0.0009081942514391433,0.0008135874012565001,0.0007964258796470261,0.0009081936465771444
48,BR Propert,0.006854058334830708,0.007242397162557807,0.008031484399822366,0.006436360586564418,0.007242396163676315
49,BRF SA,0.005044787954199068,0.007776980390112277,0.008736799580123833,0.005620639020445705,0.007776982221966413
50,Bandeirante Energ,0.0012882149583106398,0.0013031535356718092,0.0014525841367521498,0.0009596857819172749,0.0013031531453933881
51,Bardella,0.00017447456431408308,0.0001838704401898662,0.0002289006702680261,0.00017183188424911534,0.00018386906088791314
52,Baumer,2.6502886591706417e-05,2.3679236429864227e-05,2.7106517065130767e-05,1.8722968124515218e-05,2.3682334775760293e-05
53,Bbmlogistica,0.0002564769409812084,0.0002571002932799157,0.0003159928072933751,0.0002744846625487224,0.00025710089919534206
54,Belapart,1.5079966184341211e-06,1.6194929701843347e-06,2.6475208415157204e-06,1.5782667168519656e-06,1.6150315359602128e-06
55,Bematech,0.00012169696982290355,0.00010955215601436919,0.0001487318435369198,9.953149594273586e-05,0.00010955342384455601
56,Bemobi Tech,0.00011425702549879981,0.00011801666526276847,0.00016576429032199856,0.00011877836090120034,0.00011801661594890167
57,Bic Monark,0.0001082446333087351,9.996125630302209e-05,0.00012100901832702354,9.61940884685682e-05,9.996130580822061e-05
58,Bioma Educ,0.0003108969395505822,0.0003094477388321256,0.0005650686851661005,0.00031439636620459485,0.0003094468376158703
59,Biomm,0.0002661422649778867,0.00023595473099455872,0.0003209843656895682,0.0001985491897417213,0.00023595764417367015
60,Biosev,0.004965794742437984,0.005765421993924789,0.006402407052676597,0.005342965624201928,0.005765423700896762
61,Blau,0.0012308565614350144,0.0011278368518940908,0.0020545870073444264,0.0011022118190560821,0.001127838520923903
62,Boa Safra,0.0012400370192604344,0.0012872124402518769,0.0015697152151823044,0.0012477117428996598,0.0012872129924290264
63,Boa Vista,0.00043578265156771044,0.0004638956767319925,0.000457615557804922,0.0005118906520068506,0.0004638904618045694
64,Bonaire Part,0.0005185115988930843,0.0004520330973927499,0.0010686684218625642,0.00040676664230417944,0.000452034923035177
65,Bradespar,0.006921143617261851,0.00820751384543741,0.011351451335693636,0.007452786022998633,0.008207512828085278
66,Brasilagro,0.0016148874955306904,0.0014151532078325252,0.0020419550710450967,0.0010496694407439292,0.0014151523180225669
67,Braskem,0.011606516847948266,0.01597221064403741,0.017229398474652033,0.01606933489926496,0.01597221167104629
68,Brasmotor,0.0005044167116451327,0.0004904332946172156,0.000636298159794502,0.0004733919266708175,0.0004904317724125259
69,Brava,0.01606231734566863,0.017276654637392346,0.018227804601174125,0.015678147693863165,0.01727665418465289
70,Brazilian Fr,0.0005145174011265873,0.00041030203594242105,0.00044346321889220406,0.0003637536665804543,0.00041030131922772955
71,Brisanet,0.0014681265048831767,0.0015693537165427003,0.001536949355726081,0.0014634312675649234,0.0015693529218895668
72,Brookfield,0.0021243028850837843,0.0019792765354898203,0.0023634774780133625,0.0019500407800164276,0.0019792761730314003
73,CC Des Imob,0.0011797758356369723,0.0010445950021296428,0.002748800808950511,0.0010571635592067437,0.0010445936375170252
74,CPFL Energia,0.0058173896746845895,0.010453817528099315,0.010494157419413385,0.00679868266002033,0.01045381823263686
75,CPFL Geracao,0.002937175722984579,0.002873705388921316,0.004583196643777665,0.0028955209061136693,0.002873700806099905
76,CPFL Piratininga,0.0013572820872805923,0.00136035936978189,0.001474001409927604,0.0008294460485612787,0.0013603613149088761
77,CPFL Renovav,0.0037946803110468397,0.004840791292579272,0.00498497197271982,0.0039333472137991566,0.004840789573285591
78,Cabinda Part,1.6676695603479865e-07,1.581815553120983e-07,2.0019759816250364e-07,1.2730462441998705e-07,1.5247898389729005e-07
79,Cacique,0.0002446600909861631,0.0002774447426879971,0.00048374982089689745,0.00026091300811900486,0.00027744231483135476
80,Caconde Part,2.2661372650813705e-08,1.9027766631364705e-08,2.3483078680003047e-08,2.0034354429269822e-08,2.050263405410645e-08
81,Caianda Part,7.113159295402042e-08,8.304412055171628e-08,8.540425901383955e-09,1.0669961526191911e-07,8.303001241381412e-08
82,Cambuci,8.405955728876947e-05,8.180690228785884e-05,0.00010359908077697056,6.52138676585424e-05,8.180471196288839e-05
83,Camil,0.004069653999325972,0.005153464526482774,0.005467010190559445,0.003855881104104658,0.0051534669747747945
84,Capitalpart,5.583903779884001e-06,5.442639238755386e-06,7.764291611010823e-06,5.219411621324421e-06,5.444659439257006e-06
85,Carrefour BR,0.012185414784231645,0.01659395367365697,0.01875787690111313,0.01609831214708421,0.016593952275743052
86,Casan,0.000731937767508705,0.0006689665177014478,0.0008406934312639322,0.0005766528191589442,0.0006689660756686402
87,Cba,0.0030752580375450833,0.0030286338174833533,0.004402553555284854,0.002961587301906158,0.003028634123753874
88,Ccx Carvao,0.0004053185847992422,0.0004268384933004023,0.0005313962807718112,0.000417198224279775,0.0004268384125685901
89,Cea Modas,0.0028148352919452847,0.002800667526121946,0.0036922375280796665,0.002692964518066574,0.0028006681099818293
90,Ceb,0.00013539322470768056,0.0001353890918825984,0.00039917319411980623,0.00010657085418758205,0.00013539322470768056
91,Cedro,0.0001440248792981439,0.00015290362943172638,0.00017640936683544308,0.00012692715545007825,0.00015290529681543416
92,Ceee-D,0.0018484353529039882,0.0019513834050238611,0.0031056927939546695,0.0019982358083918315,0.0019513833792109481
93,Ceee-G,0.002151075671913504,0.00199712586447737,0.002192507560161906,0.0019921382759095115,0.0019971199818745516
94,Ceee-T,0.0010737490395624932,0.0011518186413627639,0.0014285625799184366,0.001059520224744808,0.00115181879242789
95,Ceg,0.0008519132622680442,0.0007547101691518989,0.0008683575898409449,0.0005606915640439229,0.0007547090009373281
96,Celesc,0.0033781994329821065,0.003784844054150977,0.004523023960628088,0.003439915009170795,0.0037848424914893935
97,Celpe,0.001890808440115941,0.00189918867997241,0.0021463261022209535,0.001435092406745466,0.0018991867976410567
98,Cemig,0.007231081393372444,0.010061157229163939,0.010700891810651961,0.008016595956264845,0.01006115726146865
99,Cent A�u,7.205389935986998e-05,6.325609707739093e-05,7.039563716528793e-05,6.462137301503108e-05,6.325149055522603e-05
100,Cesp,0.0038416462708744485,0.004359259069183876,0.004760692860075123,0.003852300268570601,0.004359260840421687
101,Cia Hering,0.00027027635436011207,0.0002656412998698566,0.00033035927269069334,0.00021233320724947254,0.00026563941981331006
102,Cielo,0.010114926248404476,0.012313853792622882,0.014056936070225167,0.009457121470038476,0.012313853800670809
103,Cims,3.551978806979557e-07,4.1255587882885595e-07,5.931833930465138e-07,2.6830506394327477e-07,4.0817484381939614e-07
104,Cinesystem,2.8242306408618593e-05,2.65188457153801e-05,3.378190237630401e-05,2.6823127516328884e-05,2.6523238720009746e-05
105,Clearsale,0.0005454814116391297,0.00057697126511151,0.0004356797497488948,0.0004824204963714788,0.000576969802190506
106,Coari Part,0.008950873099763898,0.009868439749716528,0.01136391575031196,0.009928303182704558,0.00986844335448228
107,Coelba,0.003169641040137119,0.00339251469446192,0.004387272253263066,0.002397194652931673,0.003392514363931214
108,Coelce,0.0015657338170691466,0.0015361373811743036,0.0017098607749009575,0.0010503961892722013,0.0015361380564493158
109,Cogna ON,0.010220365299604985,0.009802641079750565,0.012645502791491769,0.009047485475210445,0.009802643215567754
110,Comerc,0.0035198130547428146,0.004384338699001946,0.004462612588692189,0.004934692578673938,0.004384337977315241
111,Comgas,0.003008403016574647,0.003136738229284179,0.0032833800859100137,0.002457904915282863,0.0031367382976182556
112,Compass Gas,0.00837197061712296,0.010000762928308768,0.01328562854839319,0.009362768908781682,0.010000760204626646
113,Conc Rio Ter,7.629330782725853e-05,7.20161998386622e-05,7.369289172219204e-05,5.368500634108455e-05,7.201696639649004e-05
114,Confab,0.0014997101945078788,0.0015123255533162768,0.0014219173901286117,0.0015148209197689043,0.0015123250318569562
115,Const A Lind,7.36858721805241e-05,6.375075330714506e-05,7.880820828703142e-05,5.128328201548867e-05,6.374813471874984e-05
116,Contax,0.0010103658245830126,0.0009128826783077803,0.001231981123976396,0.0007943284121216813,0.0009128819107986753
117,Copasa,0.0014268079854047378,0.0016148822393844433,0.001744739013065605,0.0012313457490791032,0.0016148788489839946
118,Copel,0.004731224825595917,0.005707023907482263,0.0070953265534061125,0.004635684569424658,0.005707024395683622
119,Cosan,0.027031905482237568,0.030916524648621144,0.03303941250859668,0.02820115993228876,0.030916523721112945
120,Cosan Log,0.018690441840920956,0.01871122730216394,0.02531535318442276,0.018129415316568216,0.01871122531086217
121,Cosan Ltd,0.005226701292490399,0.0071565115916451824,0.007373320968907416,0.006777767282477791,0.00715651036854833
122,Cosern,0.0010665109670819951,0.0010706046739437955,0.0012527379700532386,0.0007302008539136804,0.001070604635712428
123,Coteminas,0.00047389105603549183,0.0004807769984700521,0.0005082924725227484,0.0003810308577786566,0.00048078108536744657
124,Cremer,0.0003749679294891364,0.00034077853896400203,0.0004336773348341409,0.00030615832926198986,0.0003407747267517258
125,Cristal,0.0002348109163386919,0.00021197139808690286,0.0002321842581071593,0.0001857300501244358,0.00021197143371610514
126,Cruzeiro Edu,0.0010226377468740876,0.0010828794990404178,0.0017310471036900757,0.0010115902226288966,0.0010828728919959096
127,Csn Mineracao,0.006466670199396198,0.009034987724750507,0.009399361762570623,0.00822646287026147,0.009034986377061122
128,Csu Digital,9.64351326348774e-05,8.800775558774566e-05,0.00010328752484620007,7.796287385718356e-05,8.801083975232183e-05
129,Cury S/A,0.0009834751770994895,0.0008402256473356285,0.0011860470252759187,0.0008239883752532595,0.0008402254004456516
130,Cvc Brasil,0.0012458452344060002,0.0011859518317623183,0.0014038932840205224,0.0011318785930328498,0.0011859528471085351
131,Cyrela Realt,0.0018754774686592156,0.0020943140882090363,0.0021986781201589183,0.0014638665005621318,0.0020943159255732437
132,D1000vfarma,0.00018320583179294123,0.0001549447035160516,8.20745903749748e-05,0.00012377392658365457,0.0001549379881572296
133,Daleth Part,0.00043839730114534855,0.000429720198786071,0.0006052636679732343,0.0004297697475716182,0.00042971287201710084
134,Dasa,0.003873443865455821,0.0042532642239486215,0.0045349614445772315,0.0035497954249067436,0.004253265368711447
135,Desktopsigma,0.0018884465005338104,0.001802472563360081,0.002282723211220474,0.001721150850310526,0.0018024672898024003
136,Dexco,0.0017077097805156293,0.0016595158464573845,0.002479073980867111,0.0010630941817227142,0.0016595154710202806
137,Dexxos Par,0.0002724198723300736,0.0002593827673637763,0.00035639896369114865,0.0002596856553131881,0.00025938273585586225
138,Dimed,0.00047579680050876356,0.0004375383412749224,0.000543789815372999,0.0003824797810991857,0.0004375392207672535
139,Dinamica Ene,2.141750248887505e-06,2.1416160596134e-06,2.9550520660441785e-06,1.7104066425927447e-06,2.138384875937617e-06
140,Direcional,0.0010947628806604055,0.0010321414424123924,0.00128805215730716,0.000811295406095256,0.0010321393016303343
141,Dohler,8.176412204442429e-05,9.048380590844381e-05,6.465182072881529e-05,8.532529952304069e-05,9.048519231946314e-05
142,Dommo,0.0038640112810851466,0.004834708929891514,0.0016720658432792875,0.0056126905689224,0.004834701229765193
143,Dommo Empr,1.5130423369758006e-07,1.568363554027563e-07,4.07256904311204e-07,1.2122639131417756e-07,1.5130423369758006e-07
144,Dtcom Direct,8.575570739426062e-06,8.606400718891146e-06,1.0960162110041977e-05,7.148591167240047e-06,8.608198791956998e-06
145,Dufry AG,0.013829880184554636,0.01393902067774409,0.01626972966780664,0.011741572043769459,0.013939019827731495
146,Ecorodovias,0.0036015389470255552,0.004223983397605821,0.004574353545454937,0.002902503597832024,0.004223985632044927
147,Elekeiroz,0.00022725976473048475,0.0002284956276053444,0.00034107469840339373,0.00020268444881126171,0.00022849721647359535
148,Elektro,0.0020321160071566577,0.0020736209368213345,0.0022707526343162406,0.0016275713796767336,0.0020736194559614323
149,Eletrobras,0.04275235999963439,0.053899220039248665,0.05614661081162284,0.04892714348796961,0.053899219411534756
150,Eletromidia,0.0009673513325486473,0.0008681602114869138,0.0014985205887406332,0.0008364125686767777,0.0008681574717071318
151,Eletron,0.001388473427084088,0.0012816432199786692,0.0019973905505909165,0.0013049227676087134,0.0012816401283410233
152,Eletropar,8.4125097715876e-05,7.454235611812473e-05,0.00010947258678108716,6.1000391919391674e-05,7.454191887220592e-05
153,Eletropaulo,0.0025557967270211164,0.0032657568800559724,0.00340980175054565,0.0022641660411108684,0.003265755842210493
154,Emae,0.0005129284583938571,0.000457067652128547,0.0005369664473809647,0.00041269351807051596,0.0004570674031409039
